<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2018.11.28 12:30;12707.00;12865.00;0.0000
2018.11.28 12:43;12707.00;12708.00;0.0000
2018.11.28 12:44;12707.00;12707.00;0.0000
2018.12.03 12:00;12827.00;12598.00;0.0000
2018.12.03 16:33;12827.00;12819.00;0.0000
2018.12.03 16:34;12827.00;12827.00;0.0000
2018.12.05 11:46;12752.00;12834.00;0.0000
2018.12.05 14:19;12752.00;12705.00;0.0000
2018.12.05 17:30;12752.00;12752.00;0.0000
2018.12.06 14:28;12622.00;12784.00;0.0000
2018.12.06 15:19;12622.00;12632.00;0.0000
2018.12.06 15:24;12622.00;12622.00;0.0000
2018.12.11 14:51;12624.00;12588.00;0.0000
2018.12.11 15:15;12624.00;12721.00;0.0000
2018.12.11 15:44;12624.00;12624.00;0.0000
2018.12.13 16:40;12625.00;12657.00;0.0000
2018.12.13 17:10;12625.00;12570.00;0.0000
2018.12.13 17:30;12625.00;12625.00;0.0000
2018.12.14 13:33;12627.00;12593.00;0.0000
2018.12.14 14:34;12627.00;12706.00;0.0000
2018.12.14 14:50;12627.00;12627.00;0.0000
2018.12.17 11:33;12497.00;12631.00;0.0000
2018.12.17 12:22;12497.00;12501.00;0.0000
2018.12.17 14:07;12497.00;12497.00;0.0000
2018.12.21 12:50;12499.00;12442.00;0.0000
2018.12.21 13:21;12499.00;12603.00;0.0000
2018.12.21 13:42;12499.00;12499.00;0.0000
2018.12.27 14:27;12403.00;12551.00;0.0000
2018.12.27 17:28;12403.00;12380.00;0.0000
2018.12.27 17:30;12403.00;12403.00;0.0000
2018.12.28 18:09;12403.00;12403.00;0.0000
